condition	Sentence	question	options	answer	list	itemID	block	RNDM
RC_Obj	The firemen that the residents called attacked the house with high-powered hoses.	Who got a call?	(r) The residents　　　　　　　　　　　The firemen (u)	u	r	33	2	RC
RC_Obj	The girl who the parents watched changed a critical part of the story.	Who was being watched?	(r) The parents　　　　　　　　　　　The girl (u)	u	r	34	2	RC
RC_Subj	The investigator who phoned the agency considered Ms. Reynolds from accounting.	Who got a phone call?	(r) The agency　　　　　　　　　　　The investigator (u)	r	r	35	2	RC
RC_Subj	The judge who addressed the witnesses noticed the defense attorneys.	Who was being addressed?	(r) The witnesses　　　　　　　　　　　The judge (u)	r	r	36	2	RC
RC_Obj	The table top that the box rested on screwed directly to the legs.	What attached to the legs?	(r) The box　　　　　　　　　　　The table top (u)	u	r	45	2	RC
RC_Obj	The trainer who the jockey called rubbed the horse's skin.	Who pet the horse?	(r) The trainer　　　　　　　　　　　The jockey (u)	r	r	46	2	RC
RC_Subj	The veteran who admired the coach defeated his greatest rival.	Who defeated their rival?	(r) The coach　　　　　　　　　　　The veteran (u)	u	r	47	2	RC
RC_Subj	The visitor who introduced the student walked across the quad.	Who walked across the quad?	(r) The visitor　　　　　　　　　　　The student (u)	r	r	48	2	RC
AttachMulti	In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.	Where was Clyde?	(r) In the lobby　　　　　　　　　　　At the company's offices (u)	r	a	49	2	Attach
AttachHigh	Edwin has been reading about the sister of the actors who was visiting the resort in Death Valley.	Where was the resort?	(r) The desert　　　　　　　　　　　The seaside (u)	r	a	50	2	Attach
AttachLow	From the gallery, Franny observed the nurses of the surgeon who was in charge of the operation currently underway.	Where was Franny?	(r) The gallery　　　　　　　　　　　The operating room (u)	r	a	51	2	Attach
AttachMulti	On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.	Who got confused?	(r) The uncle　　　　　　　　　　　The sailor (u)	NA	a	55	2	Attach
AttachHigh	At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.	Who lied?	(r) The prisoner　　　　　　　　　　　The FBI agents (u)	r	a	56	2	Attach
AttachLow	During the demonstration, someone photographed the soldiers of the lieutenant who was camouflaged and hiding in the trees.	Who hid in the trees?	(r) The soldiers　　　　　　　　　　　The lieutenant (u)	u	a	57	2	Attach
AttachMulti	No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.	Did everyone excuse themselves?	(r) Yes　　　　　　　　　　　No (u)	u	a	61	2	Attach
AttachHigh	The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.	Do the plots always succeed?	(r) Yes　　　　　　　　　　　No (u)	u	a	62	2	Attach
AttachLow	Down at the pub, Ollie gossiped about the daughter of the nurses who were at church last Sunday in grimy shorts.	Where was Ollie?	(r) A pub　　　　　　　　　　　A church (u)	r	a	63	2	Attach
AttachMulti	At the summit, Ursula warmly greeted the advisors of the tycoons who snowboard in Aspen in January.	Who snowboards?	(r) The advisors　　　　　　　　　　　The tycoons (u)	NA	a	67	2	Attach
AttachHigh	Rosalina testified against the detectives of the senator who were caught spying on his colleagues.	Who got caught spying?	(r) The detectives　　　　　　　　　　　The senator (u)	r	a	68	2	Attach
AttachLow	Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.	Who writes fan fiction?	(r) The friend　　　　　　　　　　　The bodybuilders (u)	u	a	69	2	Attach
AttachMulti	Gerald introduced himself to the niece of the billionaire who sails vintage yachts around the Vineyard.	What kind of yachts were sailed?	(r) Old ones　　　　　　　　　　　Contemporary ones (u)	r	b	52	2	Attach
AttachHigh	At the potluck, Marcus chatted with the aunt of the nuns who bakes sugar cookies with cute designs.	What kind of cookies were they?	(r) Oatmeal cookies　　　　　　　　　　　Sugar cookies (u)	u	b	53	2	Attach
AttachLow	During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.	What was the venue?	(r) A casual party　　　　　　　　　　　A business meeting (u)	u	b	54	2	Attach
AttachMulti	Karl recognized the hostage of the pirate who was on TV this morning on the local news.	Who was on TV this morning?	(r) The hostage　　　　　　　　　　　The pirate (u)	NA	b	58	2	Attach
AttachHigh	During the play, we all heckled the murderer of the princes who was disguised as a peasant from nearby Trosselheim.	Who dressed as a peasant?	(r) The murderer　　　　　　　　　　　The princes (u)	r	b	59	2	Attach
AttachLow	At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.	Who juggled sharp knives?	(r) The sidekicks　　　　　　　　　　　The actor (u)	u	b	60	2	Attach
AttachMulti	From the lounge everyone could see the pilots of the millionaires who were distrusted by everyone at the company.	Who could everyone see?	(r) Pilots　　　　　　　　　　　Millionaires (u)	r	b	64	2	Attach
AttachHigh	On the news they showed the accomplices of the thief who were indicted for stealing the Mona Lisa.	Where did they show the accomplices?	(r) A documentary　　　　　　　　　　　The news (u)	u	b	65	2	Attach
AttachLow	Everyone at the party groaned at the bodyguard of the divas who smoke clove cigarettes constantly.	What type of cigarettes are smoked?	(r) Menthol　　　　　　　　　　　Clove (u)	u	b	66	2	Attach
AttachMulti	At her orientation, Tamara recently met the nephews of the professors who paint beautiful portraits of local celebrities.	Who paints portraits?	(r) The nephews　　　　　　　　　　　The professors (u)	NA	b	70	2	Attach
AttachHigh	Everyone at the coffee shop sympathized with the couriers of the florist who were complaining about the weather.	Who complained about the weather?	(r) The couriers　　　　　　　　　　　The florist (u)	r	b	71	2	Attach
AttachLow	Despite the good press, we didn't really like the commander of the soldiers who whistle very loudly and for no reason at all.	Who whistles loudly?	(r) The commander　　　　　　　　　　　The soldiers (u)	u	b	72	2	Attach
AttachHigh	In the lobby, Clyde bumped into the chauffeur of the CEOs who is reckless and very unpopular with the company.	Where was Clyde?	(r) In the lobby　　　　　　　　　　　At the company's offices (u)	r	c	49	2	Attach
AttachLow	Edwin has been reading about the sisters of the actor who was visiting the resort in Death Valley.	Where was the resort?	(r) The desert　　　　　　　　　　　The seaside (u)	r	c	50	2	Attach
AttachMulti	From the gallery, Franny observed the nurse of the surgeon who was in charge of the operation currently underway.	Where was Franny?	(r) The gallery　　　　　　　　　　　The operating room (u)	r	c	51	2	Attach
AttachHigh	On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.	Who got confused?	(r) The uncle　　　　　　　　　　　The sailors (u)	r	c	55	2	Attach
AttachLow	At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.	Who lied?	(r) The prisoners　　　　　　　　　　　The FBI agent (u)	u	c	56	2	Attach
AttachMulti	During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.	Who hid in the trees?	(r) The soldier　　　　　　　　　　　The lieutenant (u)	NA	c	57	2	Attach
AttachHigh	No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.	Did everyone excuse themselves?	(r) Yes　　　　　　　　　　　No (u)	u	c	61	2	Attach
AttachLow	The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.	Do the plots always succeed?	(r) Yes　　　　　　　　　　　No (u)	u	c	62	2	Attach
AttachMulti	Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.	Where was Ollie?	(r) A pub　　　　　　　　　　　A church (u)	r	c	63	2	Attach
AttachHigh	At the summit, Ursula warmly greeted the advisors of the tycoon who snowboard in Aspen in January.	Who snowboards?	(r) The advisors　　　　　　　　　　　The tycoon (u)	r	c	67	2	Attach
AttachLow	Rosalina testified against the detective of the senators who were caught spying on his colleagues.	Who got caught spying?	(r) The detective　　　　　　　　　　　The senators (u)	u	c	68	2	Attach
AttachMulti	Before the exhibition, Silas telephoned the friends of the bodybuilders who write fan fiction about Batman.	Who writes fan fiction?	(r) The friends　　　　　　　　　　　The bodybuilders (u)	NA	c	69	2	Attach
AttachHigh	Gerald introduced himself to the niece of the billionaires who sails vintage yachts around the Vineyard.	What kind of yachts were sailed?	(r) Old ones　　　　　　　　　　　Contemporary ones (u)	r	d	52	2	Attach
AttachLow	At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.	What kind of cookies were they?	(r) Oatmeal cookies　　　　　　　　　　　Sugar cookies (u)	u	d	53	2	Attach
AttachMulti	During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.	What was the venue?	(r) A casual party　　　　　　　　　　　A business meeting (u)	u	d	54	2	Attach
AttachHigh	Karl recognized the hostage of the pirates who was on TV this morning on the local news.	Who was on TV this morning?	(r) The hostage　　　　　　　　　　　The pirates (u)	r	d	58	2	Attach
AttachLow	During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.	Who dressed as a peasant?	(r) The murderers　　　　　　　　　　　The prince (u)	u	d	59	2	Attach
AttachMulti	At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.	Who juggled sharp knives?	(r) The sidekick　　　　　　　　　　　The actor (u)	NA	d	60	2	Attach
AttachHigh	From the lounge everyone could see the pilots of the millionaire who were distrusted by everyone at the company.	Who could everyone see?	(r) Pilots　　　　　　　　　　　Millionaires (u)	r	d	64	2	Attach
AttachLow	On the news they showed the accomplice of the thieves who were indicted for stealing the Mona Lisa.	Where did they show the accomplices?	(r) A documentary　　　　　　　　　　　The news (u)	u	d	65	2	Attach
AttachMulti	Everyone at the party groaned at the bodyguards of the divas who smoke clove cigarettes constantly.	What type of cigarettes are smoked?	(r) Menthol　　　　　　　　　　　Clove (u)	u	d	66	2	Attach
AttachHigh	At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.	Who paints portraits?	(r) The nephews　　　　　　　　　　　The professor (u)	r	d	70	2	Attach
AttachLow	Everyone at the coffee shop sympathized with the courier of the florists who were complaining about the weather.	Who complained about the weather?	(r) The courier　　　　　　　　　　　The florists (u)	u	d	71	2	Attach
